image,true_label,pred_label,is_correct_top1,is_correct_top2,is_correct_top3,top1_conf,top2_conf,top3_conf,top1_pred,top2_pred,top3_pred
9323.jpg,DARK WINTER,COOL WINTER,False,True,True,0.661367654800415,0.15555989742279053,0.060407936573028564,COOL WINTER,DARK WINTER,DARK AUTUMN
9377.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5419238209724426,0.16968558728694916,0.16825008392333984,DARK WINTER,COOL WINTER,DARK AUTUMN
9710.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.45090964436531067,0.4381150007247925,0.08923625946044922,DARK AUTUMN,DARK WINTER,COOL WINTER
24613.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5669518113136292,0.1699281632900238,0.12796586751937866,DARK WINTER,COOL WINTER,BRIGHT WINTER
24686.jpg,DARK WINTER,DARK WINTER,True,True,True,0.4372325539588928,0.42994505167007446,0.0442403107881546,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
24833.jpg,DARK WINTER,DARK WINTER,True,True,True,0.31493470072746277,0.2657553553581238,0.09958013892173767,DARK WINTER,DARK AUTUMN,COOL WINTER
24964.jpg,DARK WINTER,DARK WINTER,True,True,True,0.2816476821899414,0.24605682492256165,0.23414167761802673,DARK WINTER,DARK AUTUMN,COOL WINTER
25135.jpg,DARK WINTER,DARK WINTER,True,True,True,0.4356851875782013,0.2623883783817291,0.18443307280540466,DARK WINTER,COOL WINTER,DARK AUTUMN
25283.jpg,DARK WINTER,DARK WINTER,True,True,True,0.3473452925682068,0.20533350110054016,0.14300036430358887,DARK WINTER,COOL WINTER,WARM AUTUMN
25420.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6941969394683838,0.25953036546707153,0.024656858295202255,DARK WINTER,DARK AUTUMN,BRIGHT WINTER
25427.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7131797075271606,0.12686505913734436,0.07602347433567047,DARK WINTER,DARK AUTUMN,COOL WINTER
25771.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6749134063720703,0.19109350442886353,0.09804898500442505,DARK WINTER,DARK AUTUMN,COOL WINTER
25856.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.550585150718689,0.2348291277885437,0.08091520518064499,DARK AUTUMN,DARK WINTER,MUTED AUTUMN
26213.jpg,DARK WINTER,DARK WINTER,True,True,True,0.42340347170829773,0.40636610984802246,0.06945163011550903,DARK WINTER,COOL WINTER,BRIGHT WINTER
26299.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6956452131271362,0.26014912128448486,0.02157461643218994,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
26530.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5019403696060181,0.2660742402076721,0.1566883623600006,DARK WINTER,COOL WINTER,DARK AUTUMN
26595.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6282315850257874,0.34908944368362427,0.011139949783682823,DARK WINTER,DARK AUTUMN,COOL WINTER
26596.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.3790796399116516,0.29658329486846924,0.18283116817474365,DARK AUTUMN,DARK WINTER,COOL WINTER
26663.jpg,DARK WINTER,DARK WINTER,True,True,True,0.30013030767440796,0.287078857421875,0.163036048412323,DARK WINTER,DARK AUTUMN,COOL WINTER
26733.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6347072124481201,0.3492279052734375,0.0057106586173176765,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
26775.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7597172260284424,0.15139567852020264,0.06415212154388428,DARK WINTER,DARK AUTUMN,COOL WINTER
26894.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5089304447174072,0.2531425952911377,0.12291939556598663,DARK WINTER,COOL WINTER,DARK AUTUMN
26979.jpg,DARK WINTER,DARK WINTER,True,True,True,0.336171418428421,0.20401102304458618,0.11678582429885864,DARK WINTER,COOL WINTER,BRIGHT SPRING
27039.jpg,DARK WINTER,DARK WINTER,True,True,True,0.8308011293411255,0.09865617752075195,0.05089164152741432,DARK WINTER,COOL WINTER,BRIGHT WINTER
27068.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7395535707473755,0.1276441514492035,0.1005316823720932,DARK WINTER,DARK AUTUMN,COOL WINTER
27239.jpg,DARK WINTER,COOL WINTER,False,True,True,0.38515040278434753,0.22612634301185608,0.11251959949731827,COOL WINTER,DARK WINTER,DARK AUTUMN
27304.jpg,DARK WINTER,DARK WINTER,True,True,True,0.48519420623779297,0.3571458160877228,0.07496753334999084,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
27435.jpg,DARK WINTER,DARK WINTER,True,True,True,0.349237322807312,0.3188759684562683,0.0853215754032135,DARK WINTER,COOL WINTER,DARK AUTUMN
27439.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6116719841957092,0.23713451623916626,0.13144010305404663,DARK WINTER,COOL WINTER,BRIGHT WINTER
27440.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5785054564476013,0.3383387327194214,0.03559093922376633,DARK WINTER,DARK AUTUMN,COOL WINTER
27634.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.7652693390846252,0.21059642732143402,0.008472330868244171,DARK AUTUMN,DARK WINTER,WARM AUTUMN
27804.jpg,DARK WINTER,DARK WINTER,True,True,True,0.4496610164642334,0.2626109719276428,0.12385649979114532,DARK WINTER,COOL WINTER,DARK AUTUMN
27845.jpg,DARK WINTER,COOL WINTER,False,False,False,0.23681822419166565,0.16866208612918854,0.11694233864545822,COOL WINTER,MUTED AUTUMN,COOL SUMMER
27860.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6137511730194092,0.1903897374868393,0.13217172026634216,DARK WINTER,COOL WINTER,BRIGHT WINTER
27891.jpg,DARK WINTER,DARK WINTER,True,True,True,0.22628168761730194,0.18423350155353546,0.1361527144908905,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
27961.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7307617664337158,0.12733612954616547,0.11198049783706665,DARK WINTER,DARK AUTUMN,COOL WINTER
28210.jpg,DARK WINTER,DARK WINTER,True,True,True,0.3749558627605438,0.21690231561660767,0.14976215362548828,DARK WINTER,COOL WINTER,DARK AUTUMN
28330.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5471572875976562,0.24526944756507874,0.16561895608901978,DARK WINTER,COOL WINTER,BRIGHT WINTER
28357.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5373715758323669,0.4348006248474121,0.010206431150436401,DARK WINTER,DARK AUTUMN,BRIGHT WINTER
28410.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7454017996788025,0.19838550686836243,0.02696390450000763,DARK WINTER,DARK AUTUMN,BRIGHT WINTER
28640.jpg,DARK WINTER,DARK AUTUMN,False,False,True,0.4349837899208069,0.3038184940814972,0.11017656326293945,DARK AUTUMN,MUTED AUTUMN,DARK WINTER
28879.jpg,DARK WINTER,DARK WINTER,True,True,True,0.44420722126960754,0.29773932695388794,0.19955842196941376,DARK WINTER,COOL WINTER,BRIGHT WINTER
28947.jpg,DARK WINTER,DARK WINTER,True,True,True,0.659225344657898,0.14840252697467804,0.1355741322040558,DARK WINTER,COOL WINTER,DARK AUTUMN
29198.jpg,DARK WINTER,BRIGHT WINTER,False,True,True,0.20337951183319092,0.15560203790664673,0.1469818502664566,BRIGHT WINTER,DARK WINTER,DARK AUTUMN
29340.jpg,DARK WINTER,DARK WINTER,True,True,True,0.37537744641304016,0.3195754289627075,0.09320008754730225,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
29613.jpg,DARK WINTER,DARK WINTER,True,True,True,0.37792274355888367,0.35254228115081787,0.16807453334331512,DARK WINTER,DARK AUTUMN,COOL WINTER
29634.jpg,DARK WINTER,DARK WINTER,True,True,True,0.43997830152511597,0.3678339719772339,0.04796229302883148,DARK WINTER,DARK AUTUMN,BRIGHT WINTER
29703.jpg,DARK WINTER,DARK WINTER,True,True,True,0.8564915657043457,0.1051751971244812,0.028964858502149582,DARK WINTER,COOL WINTER,DARK AUTUMN
29715.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6715312600135803,0.29451996088027954,0.016630351543426514,DARK WINTER,DARK AUTUMN,COOL WINTER
29749.jpg,DARK WINTER,DARK WINTER,True,True,True,0.37130558490753174,0.23885959386825562,0.11760823428630829,DARK WINTER,COOL WINTER,BRIGHT WINTER
29895.jpg,DARK WINTER,DARK WINTER,True,True,True,0.49239805340766907,0.255051851272583,0.20214319229125977,DARK WINTER,COOL WINTER,BRIGHT WINTER
29930.jpg,DARK WINTER,DARK AUTUMN,False,False,False,0.4020968973636627,0.21767765283584595,0.17472980916500092,DARK AUTUMN,WARM AUTUMN,MUTED AUTUMN
10492.jpg,DARK WINTER,COOL WINTER,False,False,True,0.42530426383018494,0.14601635932922363,0.13469623029232025,COOL WINTER,MUTED SUMMER,DARK WINTER
10789.jpg,DARK WINTER,DARK WINTER,True,True,True,0.559393048286438,0.26916879415512085,0.10456210374832153,DARK WINTER,DARK AUTUMN,COOL WINTER
11313.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5420023202896118,0.20454740524291992,0.10030245780944824,DARK WINTER,COOL WINTER,DARK AUTUMN
12271.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.44203001260757446,0.2681790590286255,0.1432977020740509,DARK AUTUMN,DARK WINTER,COOL WINTER
12349.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7162986993789673,0.24596217274665833,0.02968301996588707,DARK WINTER,DARK AUTUMN,COOL WINTER
12371.jpg,DARK WINTER,DARK WINTER,True,True,True,0.9481230974197388,0.031531836837530136,0.016767626628279686,DARK WINTER,DARK AUTUMN,COOL WINTER
12550.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6933608055114746,0.2666146755218506,0.017855606973171234,DARK WINTER,DARK AUTUMN,COOL WINTER
13807.jpg,DARK WINTER,DARK WINTER,True,True,True,0.3761761784553528,0.3115472197532654,0.11751663684844971,DARK WINTER,COOL WINTER,WARM AUTUMN
13987.jpg,DARK WINTER,DARK WINTER,True,True,True,0.9200738668441772,0.03748924285173416,0.031725384294986725,DARK WINTER,COOL WINTER,DARK AUTUMN
14127.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7968451380729675,0.19718332588672638,0.0037313210777938366,DARK WINTER,DARK AUTUMN,COOL WINTER
14488.jpg,DARK WINTER,DARK WINTER,True,True,True,0.8370283842086792,0.12245228886604309,0.023216605186462402,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
14809.jpg,DARK WINTER,DARK WINTER,True,True,True,0.45532095432281494,0.4338403642177582,0.05502597987651825,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
16934.jpg,DARK WINTER,COOL WINTER,False,True,True,0.4770929217338562,0.17566001415252686,0.10799510031938553,COOL WINTER,DARK WINTER,MUTED AUTUMN
17016.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5240244269371033,0.38263142108917236,0.02904052659869194,DARK WINTER,DARK AUTUMN,WARM AUTUMN
17466.jpg,DARK WINTER,DARK WINTER,True,True,True,0.47201746702194214,0.42074888944625854,0.0525808185338974,DARK WINTER,DARK AUTUMN,COOL WINTER
2447.jpg,DARK WINTER,DARK WINTER,True,True,True,0.41029810905456543,0.16373662650585175,0.08235824108123779,DARK WINTER,DARK AUTUMN,BRIGHT WINTER
25372.jpg,DARK WINTER,DARK AUTUMN,False,False,False,0.3084738552570343,0.14070989191532135,0.11906544864177704,DARK AUTUMN,MUTED AUTUMN,MUTED SUMMER
27588.jpg,DARK WINTER,COOL WINTER,False,True,True,0.5882055759429932,0.20421954989433289,0.07277359068393707,COOL WINTER,DARK WINTER,DARK AUTUMN
29630.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.6914030313491821,0.206876739859581,0.053370848298072815,DARK AUTUMN,DARK WINTER,WARM AUTUMN
347.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5697121620178223,0.35048872232437134,0.05090263858437538,DARK WINTER,DARK AUTUMN,COOL WINTER
5321.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5300706624984741,0.405875563621521,0.03778207302093506,DARK WINTER,DARK AUTUMN,MUTED AUTUMN
6373.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6542173624038696,0.19792532920837402,0.09985195100307465,DARK WINTER,DARK AUTUMN,COOL WINTER
6412.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6526632905006409,0.17003972828388214,0.1290653496980667,DARK WINTER,COOL WINTER,DARK AUTUMN
6556.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.5747878551483154,0.21818986535072327,0.07023057341575623,DARK AUTUMN,DARK WINTER,MUTED AUTUMN
6728.jpg,DARK WINTER,DARK WINTER,True,True,True,0.623916745185852,0.3464912176132202,0.02285199984908104,DARK WINTER,DARK AUTUMN,WARM AUTUMN
766.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.7925020456314087,0.1837024986743927,0.017501793801784515,DARK AUTUMN,DARK WINTER,WARM AUTUMN
8267.jpg,DARK WINTER,DARK WINTER,True,True,True,0.4184604287147522,0.3056095242500305,0.23477181792259216,DARK WINTER,COOL WINTER,DARK AUTUMN
9102.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.7143056392669678,0.21691745519638062,0.031920723617076874,DARK AUTUMN,DARK WINTER,WARM AUTUMN
12404.jpg,BRIGHT SPRING,COOL WINTER,False,False,False,0.43177729845046997,0.31528693437576294,0.20839045941829681,COOL WINTER,DARK WINTER,DARK AUTUMN
15023.jpg,BRIGHT SPRING,MUTED AUTUMN,False,False,False,0.3889409899711609,0.18694829940795898,0.14809396862983704,MUTED AUTUMN,MUTED SUMMER,LIGHT SPRING
1505.jpg,BRIGHT SPRING,MUTED AUTUMN,False,False,False,0.28797733783721924,0.11905916035175323,0.11807913333177567,MUTED AUTUMN,COOL SUMMER,COOL WINTER
15836.jpg,BRIGHT SPRING,WARM SPRING,False,False,False,0.2659740149974823,0.18178507685661316,0.1433752477169037,WARM SPRING,LIGHT SUMMER,MUTED AUTUMN
16816.jpg,BRIGHT SPRING,WARM SPRING,False,False,True,0.37581655383110046,0.33595335483551025,0.16893276572227478,WARM SPRING,LIGHT SPRING,BRIGHT SPRING
19696.jpg,BRIGHT SPRING,MUTED SUMMER,False,False,False,0.3176804184913635,0.24301353096961975,0.23951241374015808,MUTED SUMMER,LIGHT SUMMER,LIGHT SPRING
20977.jpg,BRIGHT SPRING,WARM SPRING,False,False,True,0.3068004250526428,0.2978118360042572,0.2567134201526642,WARM SPRING,LIGHT SPRING,BRIGHT SPRING
21486.jpg,BRIGHT SPRING,LIGHT SPRING,False,True,True,0.6204677224159241,0.15386177599430084,0.09462584555149078,LIGHT SPRING,BRIGHT SPRING,MUTED AUTUMN
23561.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.41203832626342773,0.38623732328414917,0.07462823390960693,BRIGHT SPRING,COOL SUMMER,BRIGHT WINTER
24415.jpg,BRIGHT SPRING,COOL SUMMER,False,True,True,0.4814227819442749,0.18304291367530823,0.13518525660037994,COOL SUMMER,BRIGHT SPRING,MUTED SUMMER
24512.jpg,BRIGHT SPRING,BRIGHT WINTER,False,False,True,0.3503544330596924,0.20714320242404938,0.14125512540340424,BRIGHT WINTER,COOL SUMMER,BRIGHT SPRING
24876.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.24921850860118866,0.2209407389163971,0.14896079897880554,BRIGHT SPRING,MUTED AUTUMN,LIGHT SPRING
2861.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.28305181860923767,0.20751824975013733,0.20742273330688477,BRIGHT SPRING,MUTED SUMMER,MUTED AUTUMN
29793.jpg,BRIGHT SPRING,MUTED AUTUMN,False,True,True,0.37025225162506104,0.23395028710365295,0.21992458403110504,MUTED AUTUMN,BRIGHT SPRING,WARM SPRING
4862.jpg,BRIGHT SPRING,LIGHT SUMMER,False,False,False,0.3583868741989136,0.32910293340682983,0.2266787886619568,LIGHT SUMMER,MUTED SUMMER,LIGHT SPRING
5150.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.19042426347732544,0.1736520528793335,0.12102356553077698,BRIGHT SPRING,COOL SUMMER,MUTED AUTUMN
5352.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.4867521822452545,0.25423145294189453,0.13328495621681213,BRIGHT SPRING,WARM SPRING,COOL SUMMER
8933.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.33253633975982666,0.3144267797470093,0.1173933744430542,BRIGHT SPRING,COOL SUMMER,BRIGHT WINTER
9963.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.3329094350337982,0.1884135901927948,0.15833421051502228,BRIGHT SPRING,COOL SUMMER,BRIGHT WINTER
20041.jpg,BRIGHT SPRING,COOL SUMMER,False,False,False,0.39255714416503906,0.2192963808774948,0.08329198509454727,COOL SUMMER,MUTED SUMMER,LIGHT SPRING
20354.jpg,BRIGHT SPRING,BRIGHT WINTER,False,True,True,0.4627136290073395,0.3624779284000397,0.06841593980789185,BRIGHT WINTER,BRIGHT SPRING,COOL SUMMER
21797.jpg,BRIGHT SPRING,MUTED AUTUMN,False,True,True,0.2770775854587555,0.24033594131469727,0.13089826703071594,MUTED AUTUMN,BRIGHT SPRING,MUTED SUMMER
21802.jpg,BRIGHT SPRING,COOL SUMMER,False,False,True,0.37463414669036865,0.18680185079574585,0.11290885508060455,COOL SUMMER,MUTED SUMMER,BRIGHT SPRING
22961.jpg,BRIGHT SPRING,COOL SUMMER,False,True,True,0.5099800229072571,0.21797454357147217,0.11981131136417389,COOL SUMMER,BRIGHT SPRING,WARM SPRING
22999.jpg,BRIGHT SPRING,MUTED AUTUMN,False,False,True,0.5673384070396423,0.16169780492782593,0.06110142916440964,MUTED AUTUMN,COOL WINTER,BRIGHT SPRING
23166.jpg,BRIGHT SPRING,BRIGHT WINTER,False,True,True,0.468083918094635,0.41290128231048584,0.040787599980831146,BRIGHT WINTER,BRIGHT SPRING,DARK AUTUMN
23486.jpg,BRIGHT SPRING,COOL SUMMER,False,False,False,0.1653888076543808,0.1570042073726654,0.15419459342956543,COOL SUMMER,BRIGHT WINTER,MUTED AUTUMN
23771.jpg,BRIGHT SPRING,COOL SUMMER,False,True,True,0.4174230098724365,0.23921780288219452,0.21358506381511688,COOL SUMMER,BRIGHT SPRING,MUTED SUMMER
24474.jpg,BRIGHT SPRING,COOL SUMMER,False,False,True,0.2252345234155655,0.21159163117408752,0.14992593228816986,COOL SUMMER,COOL WINTER,BRIGHT SPRING
24973.jpg,BRIGHT SPRING,MUTED SUMMER,False,False,True,0.39890408515930176,0.1994924247264862,0.1692320704460144,MUTED SUMMER,MUTED AUTUMN,BRIGHT SPRING
25161.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.3165084719657898,0.18964260816574097,0.15953780710697174,BRIGHT SPRING,WARM SPRING,MUTED SUMMER
25325.jpg,BRIGHT SPRING,COOL SUMMER,False,False,True,0.3119071125984192,0.26936593651771545,0.1733587086200714,COOL SUMMER,MUTED SUMMER,BRIGHT SPRING
25414.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.33559536933898926,0.29502230882644653,0.15629704296588898,BRIGHT SPRING,MUTED AUTUMN,MUTED SUMMER
26054.jpg,BRIGHT SPRING,COOL SUMMER,False,True,True,0.30455735325813293,0.25651100277900696,0.15848666429519653,COOL SUMMER,BRIGHT SPRING,BRIGHT WINTER
26845.jpg,BRIGHT SPRING,DARK WINTER,False,False,False,0.3068283200263977,0.2502003312110901,0.13545945286750793,DARK WINTER,COOL WINTER,DARK AUTUMN
27785.jpg,BRIGHT SPRING,BRIGHT WINTER,False,False,False,0.49185723066329956,0.1836647391319275,0.07542456686496735,BRIGHT WINTER,COOL SUMMER,LIGHT SUMMER
27940.jpg,BRIGHT SPRING,WARM SPRING,False,False,False,0.29485732316970825,0.22562579810619354,0.11968793720006943,WARM SPRING,MUTED AUTUMN,WARM AUTUMN
28132.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.5240106582641602,0.15123245120048523,0.09402386844158173,BRIGHT SPRING,MUTED SUMMER,COOL SUMMER
29561.jpg,BRIGHT SPRING,COOL SUMMER,False,False,False,0.3010915219783783,0.2656198740005493,0.12900897860527039,COOL SUMMER,BRIGHT WINTER,MUTED SUMMER
11489.jpg,BRIGHT SPRING,WARM SPRING,False,True,True,0.9873189926147461,0.009329194203019142,0.0010338673600926995,WARM SPRING,BRIGHT SPRING,LIGHT SUMMER
1201.jpg,BRIGHT SPRING,WARM SPRING,False,False,True,0.4122536778450012,0.32281699776649475,0.10272383689880371,WARM SPRING,COOL SUMMER,BRIGHT SPRING
12115.jpg,BRIGHT SPRING,MUTED SUMMER,False,False,False,0.20881640911102295,0.1509462296962738,0.13454610109329224,MUTED SUMMER,LIGHT SUMMER,LIGHT SPRING
1300.jpg,BRIGHT SPRING,MUTED SUMMER,False,True,True,0.6597801446914673,0.1867537498474121,0.06297426670789719,MUTED SUMMER,BRIGHT SPRING,COOL SUMMER
13925.jpg,BRIGHT SPRING,MUTED SUMMER,False,False,False,0.28692156076431274,0.26988106966018677,0.1258377581834793,MUTED SUMMER,COOL SUMMER,LIGHT SPRING
14251.jpg,BRIGHT SPRING,COOL WINTER,False,False,True,0.2682640254497528,0.13041582703590393,0.11859694868326187,COOL WINTER,WARM AUTUMN,BRIGHT SPRING
14596.jpg,BRIGHT SPRING,COOL SUMMER,False,False,False,0.21300727128982544,0.16809767484664917,0.1620570570230484,COOL SUMMER,COOL WINTER,BRIGHT WINTER
14631.jpg,BRIGHT SPRING,COOL WINTER,False,False,False,0.814322829246521,0.07923881709575653,0.024516578763723373,COOL WINTER,DARK WINTER,WARM AUTUMN
1518.jpg,BRIGHT SPRING,COOL WINTER,False,False,False,0.3057885468006134,0.19961367547512054,0.10243774950504303,COOL WINTER,MUTED AUTUMN,COOL SUMMER
15301.jpg,BRIGHT SPRING,COOL SUMMER,False,False,True,0.4285958409309387,0.13905459642410278,0.11635798215866089,COOL SUMMER,MUTED SUMMER,BRIGHT SPRING
1684.jpg,BRIGHT SPRING,MUTED AUTUMN,False,False,False,0.518828272819519,0.17552463710308075,0.08057357370853424,MUTED AUTUMN,WARM AUTUMN,WARM SPRING
17673.jpg,BRIGHT SPRING,WARM AUTUMN,False,True,True,0.472848117351532,0.18333753943443298,0.14730170369148254,WARM AUTUMN,BRIGHT SPRING,WARM SPRING
18310.jpg,BRIGHT SPRING,LIGHT SUMMER,False,False,False,0.226650670170784,0.1519114077091217,0.12748628854751587,LIGHT SUMMER,COOL WINTER,MUTED SUMMER
25352.jpg,BRIGHT SPRING,WARM AUTUMN,False,True,True,0.456637978553772,0.23948869109153748,0.1315036118030548,WARM AUTUMN,BRIGHT SPRING,WARM SPRING
2839.jpg,BRIGHT SPRING,LIGHT SUMMER,False,False,False,0.297636479139328,0.20816774666309357,0.202161967754364,LIGHT SUMMER,WARM SPRING,LIGHT SPRING
3029.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.42748793959617615,0.19994515180587769,0.18977375328540802,BRIGHT SPRING,WARM SPRING,WARM AUTUMN
3613.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.45361626148223877,0.20524972677230835,0.13265259563922882,BRIGHT SPRING,MUTED AUTUMN,MUTED SUMMER
3829.jpg,BRIGHT SPRING,WARM AUTUMN,False,False,True,0.42358696460723877,0.2957803010940552,0.22299757599830627,WARM AUTUMN,WARM SPRING,BRIGHT SPRING
3936.jpg,BRIGHT SPRING,WARM AUTUMN,False,False,False,0.3555520176887512,0.25260257720947266,0.18029449880123138,WARM AUTUMN,COOL WINTER,MUTED AUTUMN
5314.jpg,BRIGHT SPRING,MUTED AUTUMN,False,True,True,0.2800031900405884,0.21696485579013824,0.1657709926366806,MUTED AUTUMN,BRIGHT SPRING,DARK AUTUMN
6464.jpg,BRIGHT SPRING,WARM AUTUMN,False,False,False,0.6446482539176941,0.1288171410560608,0.11138428747653961,WARM AUTUMN,WARM SPRING,COOL WINTER
6482.jpg,BRIGHT SPRING,WARM SPRING,False,False,False,0.707773745059967,0.16445031762123108,0.08308080583810806,WARM SPRING,WARM AUTUMN,MUTED AUTUMN
6701.jpg,BRIGHT SPRING,MUTED SUMMER,False,False,False,0.33974045515060425,0.22690683603286743,0.14707034826278687,MUTED SUMMER,WARM AUTUMN,WARM SPRING
6719.jpg,BRIGHT SPRING,MUTED SUMMER,False,False,False,0.8734767436981201,0.038458723574876785,0.02761736884713173,MUTED SUMMER,LIGHT SUMMER,LIGHT SPRING
7240.jpg,BRIGHT SPRING,WARM SPRING,False,True,True,0.32142114639282227,0.30814504623413086,0.10972250998020172,WARM SPRING,BRIGHT SPRING,COOL SUMMER
8231.jpg,BRIGHT SPRING,BRIGHT SPRING,True,True,True,0.36095190048217773,0.28804200887680054,0.15928474068641663,BRIGHT SPRING,WARM SPRING,WARM AUTUMN
9144.jpg,BRIGHT SPRING,DARK AUTUMN,False,False,False,0.3813718855381012,0.37798652052879333,0.09694735705852509,DARK AUTUMN,DARK WINTER,COOL WINTER
10713.jpg,LIGHT SPRING,MUTED AUTUMN,False,True,True,0.4848176836967468,0.22607381641864777,0.15653513371944427,MUTED AUTUMN,LIGHT SPRING,BRIGHT SPRING
12481.jpg,LIGHT SPRING,COOL SUMMER,False,True,True,0.29187506437301636,0.18452155590057373,0.1502344310283661,COOL SUMMER,LIGHT SPRING,MUTED SUMMER
13730.jpg,LIGHT SPRING,MUTED SUMMER,False,False,False,0.681734561920166,0.17997319996356964,0.051075249910354614,MUTED SUMMER,MUTED AUTUMN,LIGHT SUMMER
14674.jpg,LIGHT SPRING,LIGHT SUMMER,False,False,False,0.23804529011249542,0.2349798083305359,0.11816196143627167,LIGHT SUMMER,COOL SUMMER,MUTED SUMMER
1728.jpg,LIGHT SPRING,MUTED SUMMER,False,False,True,0.3918765187263489,0.3523292541503906,0.11717769503593445,MUTED SUMMER,MUTED AUTUMN,LIGHT SPRING
19624.jpg,LIGHT SPRING,MUTED SUMMER,False,False,False,0.6067749261856079,0.23074735701084137,0.05019393190741539,MUTED SUMMER,COOL WINTER,WARM AUTUMN
20428.jpg,LIGHT SPRING,COOL SUMMER,False,False,False,0.48002809286117554,0.13697323203086853,0.09652751684188843,COOL SUMMER,BRIGHT WINTER,LIGHT SUMMER
22753.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.4676475524902344,0.2405410259962082,0.2088998407125473,LIGHT SPRING,LIGHT SUMMER,WARM SPRING
22844.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.7317980527877808,0.09618634730577469,0.07517159730195999,LIGHT SPRING,LIGHT SUMMER,MUTED SUMMER
23730.jpg,LIGHT SPRING,MUTED SUMMER,False,True,True,0.2850002944469452,0.21941891312599182,0.20277681946754456,MUTED SUMMER,LIGHT SPRING,MUTED AUTUMN
25517.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.40311452746391296,0.17161397635936737,0.1524963080883026,LIGHT SPRING,WARM SPRING,COOL SUMMER
27893.jpg,LIGHT SPRING,COOL SUMMER,False,False,False,0.4897599220275879,0.15743674337863922,0.12724605202674866,COOL SUMMER,BRIGHT SPRING,MUTED SUMMER
2925.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.8378658294677734,0.08698199689388275,0.024837059900164604,LIGHT SPRING,BRIGHT SPRING,MUTED SUMMER
4601.jpg,LIGHT SPRING,LIGHT SPRING,True,True,True,0.31948965787887573,0.22876694798469543,0.2189435362815857,LIGHT SPRING,COOL SUMMER,BRIGHT SPRING
